#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2014 03 10 09 00 340  6.0  8.0   1.1    11    MM  MM 1009.1  -4.7  -0.1    MM   MM -0.2    MM
2014 03 10 08 00 330  5.0  7.0   1.0    12    MM  MM 1008.9  -4.4  -0.1    MM   MM -0.3    MM
2014 03 10 07 00 330  6.0  8.0   1.1    11    MM  MM 1009.0  -4.0  -0.1    MM   MM +0.1    MM
2014 03 10 06 00 330  5.0  7.0   1.2    11    MM  MM 1009.3  -3.8  -0.1    MM   MM +0.4    MM
2014 03 10 05 00 300  6.0  7.0   0.9    10    MM  MM 1009.2  -3.5  -0.1    MM   MM +0.1    MM
2014 03 10 04 00 320  7.0  8.0   1.0    11    MM  MM 1008.9  -3.1  -0.1    MM   MM +0.2    MM
2014 03 10 03 00 270  5.0  6.0   1.1    11    MM  MM 1008.9  -2.4  -0.1    MM   MM +0.7    MM
2014 03 10 02 00 300  5.0  5.0   1.0    11    MM  MM 1009.1  -2.4   0.0    MM   MM +1.6    MM
2014 03 10 01 00 340  5.0  6.0   1.1    12    MM  MM 1008.7  -2.0   0.0    MM   MM +2.1    MM
2014 03 10 00 00 330  6.0  7.0   1.0    11    MM  MM 1008.2  -1.8   0.0    MM   MM +2.1    MM
2014 03 09 23 00 330  6.0  7.0   1.1    11    MM  MM 1007.5  -1.3   0.0    MM   MM +1.8    MM
2014 03 09 22 00 340  6.0  7.0   1.2    12    MM  MM 1006.6  -1.1   0.1    MM   MM +0.8    MM
2014 03 09 21 00 340  5.0  7.0   1.3    11    MM  MM 1006.1  -0.9   0.1    MM   MM +0.3    MM
2014 03 09 20 00 340  7.0  8.0   1.1    11    MM  MM 1005.7  -0.9   0.2    MM   MM -0.8    MM
2014 03 09 19 00 200  4.0  5.0   1.3    10    MM  MM 1005.8  -1.6   0.2    MM   MM -1.5    MM
2014 03 09 18 00 330  5.0  6.0   1.2    10    MM  MM 1005.8  -1.4   0.1    MM   MM -2.0    MM
2014 03 09 17 00 340  4.0  5.0   1.3    11    MM  MM 1006.5  -2.0   0.1    MM   MM -1.2    MM
2014 03 09 16 00 340  4.0  6.0   1.4    11    MM  MM 1007.3  -2.6   0.0    MM   MM -0.4    MM
2014 03 09 15 00 320  4.0  6.0   1.3    10    MM  MM 1007.8  -2.9   0.0    MM   MM +0.6    MM
2014 03 09 14 00 340  4.0  7.0   1.6    11    MM  MM 1007.7  -3.2  -0.1    MM   MM +1.0    MM
2014 03 09 13 00 340  5.0  7.0   1.7    12    MM  MM 1007.7  -3.5  -0.1    MM   MM +1.6    MM
2014 03 09 12 00 360  6.0  8.0   1.7    11    MM  MM 1007.2  -3.7  -0.1    MM   MM +1.6    MM
2014 03 09 11 00 350  5.0  7.0   1.7    12    MM  MM 1006.7  -3.1  -0.1    MM   MM +1.6    MM
2014 03 09 10 00 350  5.0  6.0   1.8    12    MM  MM 1006.1  -2.8  -0.1    MM   MM +1.5    MM
2014 03 09 09 00  10  7.0 10.0   1.9    12    MM  MM 1005.6  -2.4  -0.1    MM   MM +1.7    MM
2014 03 09 08 00 340  6.0  9.0   2.0    12    MM  MM 1005.1  -2.1  -0.1    MM   MM +1.8    MM
2014 03 09 07 00 360  7.0  9.0   2.2    12    MM  MM 1004.6  -1.8  -0.1    MM   MM +1.7    MM
2014 03 09 06 00 350  8.0 10.0   2.4    12    MM  MM 1003.9  -1.0   0.0    MM   MM +1.3    MM
2014 03 09 05 00 360  9.0 12.0   2.4    12    MM  MM 1003.3  -0.4   0.0    MM   MM +1.1    MM
2014 03 09 04 00   0  9.0 12.0   2.2    13    MM  MM 1002.9   0.3   0.0    MM   MM +0.9    MM
2014 03 09 03 00   0  8.0 10.0   1.8    14    MM  MM 1002.6   0.8   0.0    MM   MM +1.3    MM
2014 03 09 02 00  10  9.0 12.0   1.6     9    MM  MM 1002.2   1.4   0.0    MM   MM +1.4    MM
2014 03 09 01 00   0  7.0 10.0   1.4    10    MM  MM 1002.0   2.0   0.1    MM   MM +1.2    MM
2014 03 09 00 00 360  7.0  8.0   1.2     8    MM  MM 1001.3   2.8   0.1    MM   MM +0.6    MM
2014 03 08 23 00 330  3.0  4.0   1.4     8    MM  MM 1000.8   3.1   0.1    MM   MM +0.0    MM
2014 03 08 22 00  30  3.0  4.0   1.3     8    MM  MM 1000.8   2.3   0.1    MM   MM -0.6    MM
2014 03 08 21 00  20  3.0  4.0   1.2     6    MM  MM 1000.7   2.3   0.1    MM   MM -1.4    MM
2014 03 08 20 00 340  2.0  2.0   1.1     8    MM  MM 1000.8   1.3   0.1    MM   MM -2.4    MM
2014 03 08 19 00 350  3.0  4.0   1.1     7    MM  MM 1001.4   1.4   0.1    MM   MM -3.4    MM
2014 03 08 18 00  40  4.0  5.0   1.1     7    MM  MM 1002.1   0.9   0.1    MM   MM -4.0    MM
2014 03 08 17 00  40  4.0  5.0   1.0     7    MM  MM 1003.2   0.6   0.1    MM   MM -4.0    MM
2014 03 08 16 00  60  4.0  5.0   1.0     5    MM  MM 1004.8   0.7   0.1    MM   MM -3.5    MM
2014 03 08 15 00  60  5.0  5.0   1.0     6    MM  MM 1006.1   0.9   0.1    MM   MM -3.1    MM
2014 03 08 14 00  50  5.0  6.0   1.0     6    MM  MM 1007.2   1.0   0.0    MM   MM -3.1    MM
2014 03 08 13 00 110  6.0  7.0   0.8     5    MM  MM 1008.3   1.9   0.0    MM   MM -2.9    MM
2014 03 08 12 00 110  5.0  6.0   0.7     5    MM  MM 1009.2   1.3   0.0    MM   MM -3.2    MM
2014 03 08 11 00 120  5.0  6.0   0.8     5    MM  MM 1010.3   1.2   0.0    MM   MM -3.0    MM
2014 03 08 10 00 120  5.0  6.0   0.9     5    MM  MM 1011.2   1.0   0.0    MM   MM -3.0    MM
2014 03 08 09 00 130  4.0  4.0   0.9     5    MM  MM 1012.4   1.0  -0.1    MM   MM -3.6    MM
2014 03 08 08 00 150  6.0  7.0   0.8     4    MM  MM 1013.3   1.1  -0.1    MM   MM -3.6    MM
2014 03 08 07 00 170  3.0  4.0   0.7     4    MM  MM 1014.2   0.9  -0.1    MM   MM -4.1    MM
2014 03 08 06 00 180  2.0  3.0   0.6     9    MM  MM 1016.0   1.1  -0.1    MM   MM -3.8    MM
2014 03 08 05 00  60  1.0  1.0   0.5     8    MM  MM 1016.9   0.1   0.0    MM   MM -4.1    MM
2014 03 08 04 00 260  1.0  2.0   0.4     9    MM  MM 1018.3   0.2   0.0    MM   MM -3.2    MM
2014 03 08 03 00 170  2.0  3.0   0.5     8    MM  MM 1019.8  -0.3   0.0    MM   MM -2.5    MM
2014 03 08 02 00 210  2.0  2.0   0.5     8    MM  MM 1021.0  -0.4   0.0    MM   MM -1.7    MM
2014 03 08 01 00 190  4.0  5.0   0.6     8    MM  MM 1021.5  -0.6   0.0    MM   MM -1.9    MM
2014 03 08 00 00 180  6.0  7.0   0.6     9    MM  MM 1022.3  -1.0   0.0    MM   MM -1.9    MM
2014 03 07 23 00 190  6.0  7.0   0.6     4    MM  MM 1022.7  -1.2   0.0    MM   MM -2.6    MM
2014 03 07 22 00 190  6.0  7.0   0.5     9    MM  MM 1023.4  -1.7   0.0    MM   MM -3.4    MM
2014 03 07 21 00 210  5.0  6.0   0.6     9    MM  MM 1024.2  -1.8   0.0    MM   MM -3.6    MM
2014 03 07 20 00 220  5.0  6.0   0.6     3    MM  MM 1025.3  -2.2   0.0    MM   MM -2.7    MM
2014 03 07 19 00 220  7.0  9.0   0.6     3    MM  MM 1026.8  -2.5   0.0    MM   MM -2.2    MM
2014 03 07 18 00 220  8.0  9.0   0.5     8    MM  MM 1027.8  -2.7   0.1    MM   MM -2.2    MM
2014 03 07 17 00 210  6.0  7.0   0.4     9    MM  MM 1028.0  -3.1   0.1    MM   MM -2.4    MM
2014 03 07 16 00 200  6.0  6.0   0.4     8    MM  MM 1029.0  -3.4   0.0    MM   MM -2.3    MM
2014 03 07 15 00 220  4.0  5.0   0.3     8    MM  MM 1030.0  -3.7   0.0    MM   MM -1.9    MM
2014 03 07 14 00 250  3.0  4.0   0.3     9    MM  MM 1030.4  -4.2  -0.1    MM   MM -0.9    MM
2014 03 07 13 00 250  4.0  5.0   0.4     9    MM  MM 1031.3  -4.7  -0.2    MM   MM -0.1    MM
2014 03 07 12 00 240  4.0  5.0   0.3    10    MM  MM 1031.9  -4.8  -0.2    MM   MM +0.6    MM
2014 03 07 11 00 250  3.0  3.0   0.3     7    MM  MM 1031.3  -5.3  -0.2    MM   MM +0.0    MM
2014 03 07 10 00 300  4.0  5.0   0.4     9    MM  MM 1031.4  -6.1  -0.1    MM   MM +0.1    MM
2014 03 07 09 00 320  5.0  6.0   0.3     8    MM  MM 1031.3  -5.4  -0.2    MM   MM -0.2    MM
2014 03 07 08 00 290  3.0  4.0   0.3     9    MM  MM 1031.3  -5.6  -0.1    MM   MM -0.4    MM
2014 03 07 07 00 310  3.0  4.0   0.4    10    MM  MM 1031.3  -5.4  -0.1    MM   MM -0.4    MM
2014 03 07 06 00 310  4.0  6.0   0.4     8    MM  MM 1031.5  -5.6  -0.1    MM   MM -0.1    MM
2014 03 07 05 00 290  5.0  6.0   0.4     9    MM  MM 1031.7  -5.5  -0.1    MM   MM +0.1    MM
2014 03 07 04 00 300  5.0  6.0   0.4    10    MM  MM 1031.7  -5.4  -0.1    MM   MM +0.4    MM
2014 03 07 03 00 290  4.0  6.0   0.4     8    MM  MM 1031.6  -5.6  -0.1    MM   MM   MM    MM
2014 03 07 02 00 310  6.0  8.0   0.5    10    MM  MM 1031.6  -5.5  -0.1    MM   MM +0.9    MM
2014 03 07 01 00 310  8.0  9.0   0.4    10    MM  MM 1031.3  -4.9   0.0    MM   MM +1.5    MM
2014 03 06 23 00 330  6.0  8.0   0.5     8    MM  MM 1030.7  -3.5   0.0    MM   MM +1.8    MM
2014 03 06 22 00 320  6.0  7.0   0.5     9    MM  MM 1029.8  -3.2   0.0    MM   MM +0.9    MM
2014 03 06 21 00 320  6.0  7.0   0.4     9    MM  MM 1029.1  -3.0   0.0    MM   MM +0.2    MM
2014 03 06 20 00 320  5.0  6.0   0.5     9    MM  MM 1028.9  -3.5   0.0    MM   MM -0.6    MM
2014 03 06 19 00 310  6.0  7.0   0.5     8    MM  MM 1028.9  -4.2   0.0    MM   MM -0.9    MM
2014 03 06 18 00 310  6.0  7.0   0.5    10    MM  MM 1028.9  -5.4   0.0    MM   MM -1.5    MM
2014 03 06 17 00 310  4.0  7.0   0.5    10    MM  MM 1029.5  -6.6   0.0    MM   MM -1.0    MM
2014 03 06 16 00 340  6.0  7.0   0.5     9    MM  MM 1029.8  -7.8  -0.1    MM   MM -0.5    MM
2014 03 06 15 00 340  4.0  7.0   0.6    11    MM  MM 1030.4  -9.2  -0.1    MM   MM +0.6    MM
2014 03 06 14 00 340  4.0  6.0   0.6     9    MM  MM 1030.5 -10.7  -0.1    MM   MM +1.4    MM
2014 03 06 13 00 340  6.0  8.0   0.7    10    MM  MM 1030.3 -11.5  -0.2    MM   MM +1.8    MM
2014 03 06 12 00 340  8.0 10.0   0.7     9    MM  MM 1029.8 -11.7  -0.2    MM   MM +2.2    MM
2014 03 06 11 00 340  9.0 11.0   0.6    10    MM  MM 1029.1 -11.8  -0.2    MM   MM +2.2    MM
2014 03 06 10 00 340  7.0  9.0   0.7    10    MM  MM 1028.5 -12.1  -0.2    MM   MM +1.6    MM
2014 03 06 09 00 340  8.0 10.0   0.7    10    MM  MM 1027.6 -11.3  -0.2    MM   MM +0.5    MM
2014 03 06 08 00 340  8.0  9.0   0.7    10    MM  MM 1026.9 -10.8  -0.2    MM   MM -0.1    MM
2014 03 06 07 00 340  7.0  9.0   0.7     9    MM  MM 1026.9 -10.4  -0.2    MM   MM +0.2    MM
2014 03 06 06 00 340  7.0  8.0   0.8     9    MM  MM 1027.1 -10.6  -0.1    MM   MM +0.7    MM
2014 03 06 05 00 360  7.0  8.0   0.8     8    MM  MM 1027.0 -10.3  -0.1    MM   MM +0.9    MM
2014 03 06 04 00 350  8.0 10.0   0.8    10    MM  MM 1026.7 -10.3  -0.1    MM   MM +1.1    MM
2014 03 06 03 00   0  8.0 10.0   0.8     9    MM  MM 1026.4  -9.9  -0.1    MM   MM +1.0    MM
2014 03 06 02 00  10  8.0 10.0   0.7    10    MM  MM 1026.1  -9.2  -0.1    MM   MM +0.8    MM
2014 03 06 01 00   0  6.0  8.0   0.6    10    MM  MM 1025.6  -7.3  -0.1    MM   MM +0.6    MM
2014 03 06 00 00 350  6.0  8.0   0.6    10    MM  MM 1025.4  -6.5  -0.1    MM   MM +0.9    MM
2014 03 05 23 00 350  6.0  7.0   0.6    10    MM  MM 1025.3  -6.2  -0.1    MM   MM +0.8    MM
2014 03 05 22 00   0  5.0  7.0   0.6    11    MM  MM 1025.0  -6.2   0.0    MM   MM +0.6    MM
2014 03 05 21 00   0  4.0  6.0   0.6    10    MM  MM 1024.5  -6.5   0.0    MM   MM -0.2    MM
2014 03 05 20 00  10  4.0  6.0   0.7     9    MM  MM 1024.5  -6.7   0.0    MM   MM -0.7    MM
2014 03 05 19 00  10  5.0  7.0   0.7    11    MM  MM 1024.4  -7.1   0.0    MM   MM -1.4    MM
2014 03 05 18 00  10  6.0  8.0   0.7    10    MM  MM 1024.7  -7.4   0.0    MM   MM -1.2    MM
2014 03 05 17 00  10  6.0  7.0   0.7    10    MM  MM 1025.2  -7.7   0.0    MM   MM -0.8    MM
2014 03 05 16 00 360  6.0  7.0   0.8    10    MM  MM 1025.8  -8.0   0.0    MM   MM -0.2    MM
2014 03 05 15 00  10  6.0  7.0   0.8    10    MM  MM 1025.9  -8.5  -0.1    MM   MM +0.4    MM
2014 03 05 14 00   0  7.0  8.0   0.8    10    MM  MM 1026.0  -9.1  -0.1    MM   MM +1.0    MM
2014 03 05 13 00  10  8.0  9.0   0.9     3    MM  MM 1026.0  -9.6  -0.1    MM   MM +1.1    MM
2014 03 05 12 00  20  8.0 10.0   0.8    10    MM  MM 1025.5  -9.5  -0.1    MM   MM +0.7    MM
2014 03 05 11 00  10  8.0 10.0   0.7     9    MM  MM 1025.0  -8.1  -0.1    MM   MM +0.4    MM
2014 03 05 10 00 360  7.0  9.0   0.6    10    MM  MM 1024.9  -6.5  -0.2    MM   MM -0.2    MM
2014 03 05 09 00  10  3.0  4.0   0.7    10    MM  MM 1024.8  -5.8  -0.2    MM   MM -0.9    MM
2014 03 05 08 00  10  1.0  2.0   0.7     9    MM  MM 1024.6  -5.9  -0.1    MM   MM -1.1    MM
2014 03 05 07 00 300  2.0  4.0   0.7     9    MM  MM 1025.1  -6.2  -0.1    MM   MM -0.5    MM
2014 03 05 06 00 310  2.0  3.0   0.8     9    MM  MM 1025.7  -6.4  -0.1    MM   MM +0.2    MM
2014 03 05 05 00 280  4.0  5.0   0.7    10    MM  MM 1025.7  -6.6   0.0    MM   MM +0.1    MM
2014 03 05 04 00 280  5.0  7.0   0.8    10    MM  MM 1025.6  -6.0   0.0    MM   MM +0.2    MM
2014 03 05 03 00 280  6.0  8.0   0.8     9    MM  MM 1025.5  -5.5   0.0    MM   MM +0.3    MM
2014 03 05 02 00 280  6.0  8.0   0.9     9    MM  MM 1025.6  -5.7   0.0    MM   MM +0.5    MM
2014 03 05 01 00 310  8.0  9.0   0.9     9    MM  MM 1025.4  -5.4   0.0    MM   MM +0.8    MM
2014 03 05 00 00 250  6.0  9.0   0.9    10    MM  MM 1025.2  -5.0   0.0    MM   MM +0.7    MM
2014 03 04 23 00 240  7.0  9.0   0.9    10    MM  MM 1025.1  -5.9   0.0    MM   MM +0.2    MM
2014 03 04 22 00 230  7.0 10.0   0.8     9    MM  MM 1024.6  -6.9   0.0    MM   MM -0.6    MM
2014 03 04 21 00 230  7.0  9.0   0.8    10    MM  MM 1024.5  -7.5   0.1    MM   MM -0.9    MM
2014 03 04 20 00 240  6.0  8.0   0.8    10    MM  MM 1024.9  -8.4   0.1    MM   MM -1.1    MM
2014 03 04 19 00 240  7.0 10.0   0.8    10    MM  MM 1025.2  -9.0   0.1    MM   MM -1.2    MM
2014 03 04 18 00 240  7.0  9.0   0.8    10    MM  MM 1025.4  -9.5   0.1    MM   MM -1.6    MM
2014 03 04 17 00 230  6.0  8.0   0.6    10    MM  MM 1026.0 -10.5   0.1    MM   MM -0.9    MM
2014 03 04 16 00 200  3.0  5.0   0.7    10    MM  MM 1026.4 -12.1   0.1    MM   MM -0.8    MM
2014 03 04 15 00 270  2.0  3.0   0.7    10    MM  MM 1027.0 -12.0   0.0    MM   MM +0.4    MM
2014 03 04 14 00 300  2.0  4.0   0.7    10    MM  MM 1026.9 -12.8  -0.1    MM   MM +1.1    MM
2014 03 04 13 00 330  3.0  5.0   0.7    10    MM  MM 1027.2 -13.3  -0.1    MM   MM +2.2    MM
2014 03 04 12 00 340  5.0  6.0   0.7    10    MM  MM 1026.6 -13.9  -0.1    MM   MM +2.4    MM
2014 03 04 11 00 350  5.0  8.0   0.8    10    MM  MM 1025.8 -14.3  -0.1    MM   MM +2.6    MM
2014 03 04 10 00 350  7.0 10.0   0.9    10    MM  MM 1025.0 -14.1  -0.1    MM   MM +2.2    MM
2014 03 04 09 00 340 10.0 14.0   0.9    10    MM  MM 1024.2 -13.6   0.0    MM   MM +1.7    MM
2014 03 04 08 00 350 11.0 14.0   1.0    10    MM  MM 1023.2 -13.1   0.0    MM   MM +1.6    MM
2014 03 04 07 00 350 10.0 13.0   1.0    10    MM  MM 1022.8 -12.4   0.0    MM   MM +2.0    MM
2014 03 04 06 00 340 10.0 14.0   1.0    10    MM  MM 1022.5 -11.4   0.0    MM   MM +2.4    MM
2014 03 04 05 00 340 11.0 13.0   1.0    11    MM  MM 1021.6 -10.0   0.0    MM   MM +2.3    MM
2014 03 04 04 00 340  9.0 11.0   0.9    11    MM  MM 1020.8  -8.5   0.0    MM   MM +2.3    MM
2014 03 04 03 00 340  7.0  9.0   1.0    11    MM  MM 1020.1  -7.6   0.0    MM   MM +2.5    MM
2014 03 04 02 00 330  8.0 11.0   1.2    10    MM  MM 1019.3  -7.4   0.1    MM   MM +2.8    MM
2014 03 04 01 00 330  9.0 12.0   1.1    11    MM  MM 1018.5  -7.0   0.1    MM   MM +3.2    MM
2014 03 04 00 00 300  8.0 11.0   1.1    10    MM  MM 1017.6  -7.1   0.1    MM   MM +3.2    MM
